"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_properties_city","features_properties_date","features_properties_description","features_properties_source","features_properties_source_href_0","features_properties_source_href_1","features_properties_source_href_2","features_properties_source_href_3","features_properties_state","features_properties_title","features_type"
"12.0803323045","50.8773257971","Point","Gera","09.10.2015","In Gera haben sich Unbekannte in der Nacht zu Samstag Zutritt zu einer geplanten Asylunterkunft verschafft. Sie machten sich an den Wasserhähnen zu schaffen, als der Wachschutz sie überraschte. Die Täter konnten unerkannt fliehen.","Ostthüringer Zeitung","http://www.otz.de/web/zgt/leben/blaulicht/detail/-/specific/Erneut-Eindringlinge-in-geplanter-Erstaufnahmestelle-in-Ex-Wismut-Krankenhaus-Ge-332962952","","","","Thüringen","Sonstige Angriffe auf Unterkünfte","Feature"
"14.3358998709","51.7562353839","Point","Cottbus","09.10.2015","In Cottbus-Sachsendorf haben am Abend mehrere hundert Menschen gegen Asylsuchende gehetzt. Ohne angemeldete Demonstration versammelte sich eine aggressive Menschenmenge und bewegte sich unter ""Wir sind das Volk""-Rufen in Richtung einer Asylunterkunft, in der ab dem Nachmittag ein Willkommensfest gefeiert wurde. Die Polizei hatte zunächst Mühe, die aufgebrachte Unterkunftsgegener, darunter einige gewaltbereite Neonazis, von dem Fest fernzuhalten.   ","tweet, eigene Recherche","https://twitter.com/berlindkr/status/652542861670531072","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"13.7684318626","50.9929539416","Point","Dresden-Prohlis","09.10.2015","Etwa 60 zum Teil betrunkene Menschen strömten am Freitagabend vor der Schule in Dresden-Prohlis zusammen. Die aggresive Menge skandierte rassistische Hetz-Parolen, die sich gegen die geplante Unterbringung von Asylsuchenden im Viertel richtete. Als die Polizei anrückten, wurden die Beamten mit Flaschen, Steinen und Böllern beworfen.","Mopo24","https://mopo24.de/nachrichten/so-war-die-randale-nacht-in-sachsen-18487","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.7277599782","51.0088171897","Point","Dresden-Südvorstadt","09.10.2015","In der Dresdner Südvorstadt, wo seit einigen Wochen Asylsuchende notdürftig in Zelten untergebracht sind, kam es am Freitag zu einem rassistischen Übergriff. Nach dem Ende eines Fußballspiels flogen aus einer Gruppe von etwa zwanzig Personen, die laut Polizei auf dem Heimweg aus dem Stadtion waren, Pyrotechnik auf das Gelände der sogenannten Zeltstadt. Verletzt wurde dadurch niemand. Die Polizei ermittelt gegen die Angreifer wegen Landfriedensbruchs.","taz, Sächsische Zeitung, Lausitzer Rundschau","http://www.taz.de/!5240722/","http://www.sz-online.de/nachrichten/fussballfans-attackieren-fluechtlingszelte-3220673.html","http://www.lr-online.de/nachrichten/Tagesthemen-Gewaltexzesse-vor-Fluechtlingsunterkuenften-in-Dresden-und-Chemnitz;art307853,5198724","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.260214317","53.5582222008","Point","Neubrandenburg","08.10.2015","Am Donnerstag schlug ein Unbekannter einem Asylsuchenden aus dem Iran ins Gesicht. Der Täter, der sich in Begleitung einer weiblichen Person befand, gab laut Polizei an, ""keine Ausländer zu mögen"". Der Geschädigte wurde leicht im Gesicht verletzt. Der Täter konnte nicht gestellt werden.","Polizei Mecklenburg-Vorpommern","http://www.svz.de/nachrichten/polizeiticker/neubrandenburg-angriff-auf-asylbewerber-id10913386.html","","","","Mecklenburg-Vorpommern","Tätlicher Übergriff/Körperverletzung","Feature"
"13.0902621173","54.3159086137","Point","Stralsund","08.10.2015","In Stralsund haben die sogenannten ""MV.Patrioten"" erneut gegen Asylsuchende demonstriert. Am Donnerstagabend beteiligten sich laut Polizei etwa 600 Menschen an den Protesten, die zwei Wochen zuvor gewaltsam eskaliert waren. Dieses Mal kam es laut Polizei zu keinerlei Vorfällen. Unter den Teilnehmenden waren auch NPD-Mitglieder, etwa Andreas Teller, Mitglied des Kreistages Vorpommern-Rügen, sowie Michael Andrejewski, Mitglied des Landtags.","Ostsee-Zeitung","http://www.ostsee-zeitung.de/Vorpommern/Stralsund/Politik/Asyl-Gegner-ziehen-immer-mehr-Leute-an","","","","Mecklenburg-Vorpommern","Kundgebung/Demo","Feature"
"13.1462632344","53.6756155108","Point","Reinberg","08.10.2015","Unbekannte warfen in der Nacht zu Donnerstag mit Steinen ein Fenster in einem Haus in Reinberg eingeworfen. In dem Gebäude sollten in den kommenden Tagen Asylsuchende untergebracht werden.","Nordkurier","http://www.nordkurier.de/neubrandenburg/steinwurf-ruft-staatsschutz-auf-den-plan-0817950110.html","","","","Mecklenburg-Vorpommern","Sonstige Angriffe auf Unterkünfte","Feature"
"12.7279378185","51.237896744","Point","Grimma","08.10.2015","In Grimma kam es am Donnerstagmorgen zu einem Brand in einem Bürohaus, das künftig als Unterkunft für Asylsuchende dienen soll. Das Feuer konnte schnell eingedämmt werden. Nach ersten Ermittlungen schloss die Polizei im Laufe des Tages einen technischen Defekt als Brandursache aus, das Feuer wurde demnach mutwillig gelegt.","Spiegel online","http://www.spiegel.de/politik/deutschland/grimma-feuer-in-geplantem-fluechtlingsheim-wurde-gelegt-a-1056893.html","","","","Sachsen","Brandanschlag","Feature"
"13.0906414862","54.3158014614","Point","Stralsund","08.10.2015","In Stralsund hat ein Mann vier asylsuchenden Frauen ins Gesicht geschlagen. Der Täter betrat am nachmittag ein Textilgeschäft, laut Polizei, um dort zu betteln. Als er die vier Frauen sah, schlug er ihnen ins Gesicht.","Ostsee-Zeitung","http://www.ostsee-zeitung.de/Vorpommern/Stralsund/Politik/Mann-schlaegt-vier-Asylbewerberinnen-ins-Gesicht","","","","Mecklenburg-Vorpommern","Tätlicher Übergriff/Körperverletzung","Feature"
"7.21784100969","51.4831163367","Point","Bochum","08.10.2015","In Bochum-Langendreer haben Unbekannte auf dem Gelände einer Kirche einen Kunststoffpavillon angezündet, in dem zurzeit Kleiderspenden für Asylsuchende gelagert werden.","Polizei Bochum","http://www.presseportal.de/blaulicht/pm/11530/3142747","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.6811897361","54.3735801739","Point","Sellin","07.10.2015","Unbekannte verschütteten ""eine übel riechende Flüssigkeit"" im Speisesaal eines derzeit ungenutzten Schullandheimes, das als Gemeinschaftsunterkunft für Asylsuchende genutzt werden soll.","Landespolizei Mecklenburg-Vorpommern","http://www.polizei.mvnet.de/cms2/Polizei_prod/Polizei/de/start/index.jsp?&pid=107707","","","","Mecklenburg-Vorpommern","Sonstige Angriffe auf Unterkünfte","Feature"
"12.9671906771","50.7718392154","Point","Einsiedel","07.10.2015","Etwa 2000 Personen - Anwohner als auch angereiste Anhänger von Pegida Chemnitz-Erzgebirge - beteiligten sich am Mittwochabend an einem Fackelmarsch unter dem Motto ""Einsiedel sagt Nein zum Erstaufnahmeheim"". Sogenannte ""Heimgegner"" kontrollieren seit Tagen rund um die Uhr die Zufahrtsstraße zum einstigen Pionierlager, das als Unterkunft für Asylsuchende genutzt werden soll. Auf der Facebook-Seite der ""Heimgegner"" wurde ein Auszug aus einer Rede Adolf Hitlers aus dem Jahr 1940 zur Entstehung der nationalsozialistischen Bewegung diskutiert.","Freie Presse","http://www.freiepresse.de/LOKALES/CHEMNITZ/Proteste-der-Asylheim-Gegner-beunruhigen-andere-Einsiedler-artikel9323118.php","","","","Sachsen","Kundgebung/Demo","Feature"
"13.7674668097","50.9920018998","Point","Dresden-Prohlis","07.10.2015","Unbekannte warfen am Mittwoch zwischen 1:30 und 2:00 Uhr vier Molotowcocktails auf ein Teilgebäude einer Schule in der Boxberger Straße 1 in Dresden-Prohlis. Betroffen war der Bereich, der zukünftig als Unterkunft für 150 Asylsuchende genutzt werden soll. Bereits in den Tagen zuvor herrschte um die geplante Unterkunft eine aggressive Stimmung.","Sächsische Zeitung","http://www.sz-online.de/nachrichten/streit-um-prohliser-schule-eskaliert-3217244.html","","","","Sachsen","Brandanschlag","Feature"
"13.5790814049","52.4564412568","Point","Berlin-Köpenick","07.10.2015","Zum wiederholten Mal fand eine rassistisch motivierte Mahnwache in Nähe der Container-Unterkunft für Geflüchtete im Salvador-Allende-Viertel statt.","Register zur Erfassung rechtsextremer und diskriminierender Vorfälle in Berlin","http://www.berliner-register.de/vorfall/treptow-k%C3%B6penick/rassistische-mahnwache/3116","","","","Berlin","Kundgebung/Demo","Feature"
"11.0292477718","50.977830181","Point","Erfurt","07.10.2015","Die rechtspopulistische Partei ""Alternative für Deutschland"" (AfD) hat am Mittwochabend erneut in Erfurt unter dem Motto ""Asyl-Krise beenden! Grenzen sichern!"" demonstriert. Die Polizei sprach von 8000 Demonstranten - das wären so viele wie noch nie zuvor bei einer Demo der rechten Partei in der thüringischen Landeshauptstadt. Vergangene Woche waren noch 5000 Menschen zu der AfD-Kundgebung gekommen. Die Partei ruft seit einem Monat immer für Mittwoch in Erfurt zu Demonstrationen gegen die Asylpolitik der Bundes- und der Landesregierung auf. Begonnen hatte die AfD ihre Kundgebung diesmal vor der Thüringenhalle, die in den nächsten Tagen als Unterkunft für Flüchtlinge dienen soll.  Merkel wird zum Rücktritt aufgefordert  ""Der Rechtsanspruch auf Asyl kann in seiner jetzigen Form nicht aufrechterhalten werden"", sagte der AfD-Landesvorsitzende von Thüringen, Björn Höcke, in seiner Rede. Die Meinungsfreiheit in Deutschland sei ""existenziell gefährdet"". Demonstrationen seien das erste Mittel, um sie zurückzuerobern.Der stellvertretende Bundesvorsitzende und Brandenburger AfD-Fraktionschef Alexander Gauland war als Gastredner in Erfurt. Er forderte in seiner Rede Bundeskanzlerin Angela Merkel auf, sich ein anderes Volk zu suchen.","Deutsche Welle","http://www.dw.com/de/8000-menschen-bei-afd-demo-gegen-asylpolitik/a-18767269","","","","Thüringen","Kundgebung/Demo","Feature"
"11.3406151362","50.7212558142","Point","Rudolstadt","07.10.2015","Ein jugendlicher Asylsuchender aus Syrien hielt sich am Mittwoch mit zwei ebenfalls jugendlichen Begleitern in einem Park in Rudolstadt auf. Laut Polizei betrat ""eine weitere größere Gruppe"" den Park und unterhielt sich in Hörweite der drei Jugendlichen. Aus der hinzugekommenen Gruppe sollen rassistische Bemerkungen gefallen sein. Schließlich näherten sie zwei Jugendliche dem syrischen Jungen und seinen Begleitern. Sie beschimpften ihn und einer der beiden packte ihn am Kragen. In der Folge kam es laut Polizei ""zu einer Rangelei"", wobei der syrische Jugendliche leicht verletzt wurde.","Ostthüringer Zeitung","http://rudolstadt.otz.de/web/rudolstadt/startseite/detail/-/specific/Syrer-geschlagen-Polizei-ermittelt-nach-fremdenfeindlicher-Attacke-in-Rudolstad-794516963","","","","Thüringen","Tätlicher Übergriff/Körperverletzung","Feature"
"13.4012717442","52.5863690757","Point","Niederschönhausen, Berlin","06.10.2015","Aus der Antwort des Berliner Abgeordnetenhauses auf eine Kleine Anfrage der Partei Die Linke zu Straftaten gegen Asylsuchende und ihre Unterkünfte geht eine Drohung durch einen Unbekannten hervor, der vor einer Asylunterkunft entlang lief. Der Mann ""drohte durch Gestik, diese in Brand zu setzen"". Die zuständige Polizeidirektion ordnet diese Straftat als “politisch motivierte Kriminalität – rechts” ein. Allerdings veröffentlichte die Polizei keine Pressemitteilung zu dem Vorfall.","Berliner Abgeordnetenhaus","http://www.linksfraktion-berlin.de/uploads/media/S17-17661.pdf","","","","Berlin","Sonstige Angriffe auf Unterkünfte","Feature"
"12.2226140883","51.3963970138","Point","Schkeuditz","06.10.2015","Unbekannte werfen an der Erstaufnahmeeinrichtung zwei Fensterscheiben ein. Es wird von einem politischem Tatmotiv ausgegangen.","Zeit online","https://docs.google.com/spreadsheets/d/1yxi3oV96kxag_3GiVnGvndgJ5zTI-lHsaAB-p7U-g3w/htmlview?sle=true#gid=1734573181&vpid=A2%20target=_blank","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"7.60415504159","47.5824912626","Point","Weil am Rhein (Otterbach)","06.10.2015","Im Ortsteil Otterbach in Weil am Rhein kam es am Dienstagabend unter dem Balkon einer Asylunterkunft zu einem offenen Feuer. Laut Polizei ""gibt es Anhaltspunkte, die auf eine Brandstiftung hindeuten.""","Radio Dreyeckland","https://rdl.de/beitrag/brandstiftung-fl-chtlingsunterkunft-weil-ohne-verletzte","","","","Baden-Württemberg","Brandanschlag","Feature"
"10.0938653791","51.4263659428","Point","Bischhagen","05.10.2015","In Bischhagen brannte in der Nacht vom 3. auf den 4. Oktober ein Fachwerkhaus, das am nächsten Tag von Asylsuchenden bezogen werden sollte. Zehn Tage später teilte die Polizei mit, dass das Feuer gelegt worden sei.","Göttinger Tageblatt","http://www.goettinger-tageblatt.de/Nachrichten/Goettingen/Themen/Fluechtlinge-in-der-Region-Goettingen/Polizei-Feuer-in-Bischhaeger-Fachwerkhaus-wurde-gelegt","","","","Thüringen","Brandanschlag","Feature"
"12.9671197475","50.7714357777","Point","Einsiedel","05.10.2015","Etwa 500 Menschen haben sich am Montag an der Zufahrtsstraße zum ehemaligen Pionierlager in Einsiedel versammelt. Auslöser waren Gerüchte, die von den Initiativen ""Einsiedel sagt Nein zum Heim"" und ""Pegida Chemnitz-Erzgebirge"" verbreitet worden waren, wonach am Montag die ersten Flüchtlinge in Einsiedel ankommen sollten. Zwischenzeitlich wurde eine Blockade errichtet, um die Zufahrt zu der geplanten Unterkunft zu verhinden. Unter die Anwohner mischte sich auch Peggy Thalmann von PEGIDA. Am Rande machten Gerüchte von einer selbsternannten ""Bürgerwehr"" die Runde.","Freie Presse, eigene Recherche","http://www.freiepresse.de/LOKALES/CHEMNITZ/500-Menschen-versammeln-sich-an-geplanter-Asylunterkunft-in-Einsiedel-artikel9320613.php","","","","Sachsen","Kundgebung/Demo","Feature"
"13.7684459416","50.9931000967","Point","Dresden-Prohlis","05.10.2015","In Dresden-Prohlis versammelten sich am Abend etwa 50 Gegner einer geplanten Asylunterkunft, die in den kommenden Tagen übergangsweise in der Turnhalle einer Schule entstehen soll. Neben Eltern der Schulkinder versammelten sich weitere ""besorgte Bürger"", von denen einige offensichtlich angetrunken pöbelten. Unter anderem fielen die Worte ""Hier wird es Krieg geben"". Als in der Nähe eine Garage in Brand gerät und eine Rauchwolke zu sehen ist, eilen einige der Unterkunftsgegner johlend zum Ort des Geschehens - offenbar in dem Glauben, die Turnhalle brenne.","Radio Dresden (I), Radio Dresden (II)","https://twitter.com/RadioDresden/status/651092984084189185","http://www.radiodresden.de/nachrichten/lokalnachrichten/elternprotest-gegen-fluechtlingsunterbringung-an-schule-1169250/","","","Sachsen","Kundgebung/Demo","Feature"
"10.8664663722","51.366820133","Point","Sondershausen","05.10.2015","Dem Demonstrationsaufruf des Kreisvorsitzenden der NPD im Kyffhäuserkreis, Patrick Weber, folgten am Montagabend einige hundert Menschen. Die Kundgebung richtete sich ""gegen die Überfremdung unserer Heimat"".","eigene Recherche","https://www.mut-gegen-rechte-gewalt.de/service/chronik-vorfaelle","","","","Thüringen","Kundgebung/Demo","Feature"
"10.7866290144","50.9786761855","Point","Friemar","04.10.2015","In Friemar im Landkreis Gotha brannten in der Nacht zu Sonntag vier mobile Toiletten an der Außenfassade einer Turnhalle, in der zurzeit 11 Asylsuchende untergebracht sind. Die Toiletten brannten vollständig ab, das Feuer griff auch auf die Fassade der Turnhalle über. Die Polizei geht von Brandstiftung aus. Thüringens Ministerpräsident Bodo Ramelow sprach auf Twitter von einem Anschlag und verurteilte die Tat scharf: ""Das ist ein feiger Mordanschlag und ein Terroranschlag auf unsere Gesellschaft!""","mdr","http://www.mdr.de/thueringen/mitte-west-thueringen/brand-in-fluechtlingsunterkunft-gelegt100.html","","","","Thüringen","Brandanschlag","Feature"
"12.92564906","50.8324286532","Point","Chemnitz","04.10.2015","Im Chemnitzer Stadtteil Einsiedel haben sich am Samstagabend laut Polizei rund 1000 Menschen zu einem »Schweigemarsch« versammelt. Sie wandten sich gegen eine geplante Flüchtlingsnotunterkunft in einem ehemaligen DDR-Pionierlager.","neues deutschland","http://www.neues-deutschland.de/artikel/986652.tausende-bei-rassistischen-demonstrationen-in-sachsen.html","","","","Sachsen","Kundgebung/Demo","Feature"
"6.45527854779","51.6609609878","Point","Xanten","04.10.2015","In einer geplanten Unterkunft für Asylsuchende in Xanten brach in der Nacht zum Sonntag ein Feuer aus. Nach ersten Ermittlungen sollen Spuren eines Brandbeschleunigers im Erdgeschoss des Gebäudes entdeckt worden sein. In der früheren Förderschule sei eine zerbrochene Glasflasche gefunden worden, sagte Xantens Bürgermeister Thomas Görtz. Außerdem habe es nach Benzin gerochen, weshalb von einem Brandanschlag auszugehen sei.","Der Stern","http://www.stern.de/panorama/feuer-in-geplanter-asylunterkunft-in-xanten---benzingeruch-6483466.html","","","","Nordrhein-Westfalen","Brandanschlag","Feature"
"14.2720350863","50.9706333561","Point","Sebnitz","04.10.2015","In Sebnitz an der Grenze zu Tschechien folgten am Sonntag schätzungsweise 2500 bis 3000 Menschen dem Aufruf des Pegida-Mitglieds Tatjana Festerling, eine ""Menschenkette gegen Flüchtlinge"" entlang der Grenze zu bilden. Wenngleich diese Menschenkette de facto nicht stattfand, war der thematisch Fokus der Veranstaltung eindeutig gegen Asylsuchende gewandt. Festerling sprach von einer ""Umvolkung in eine europäisch-afrikanische Mischbevölkerung"" und vom ""Rassismus gegen das eigene Volk"". Wie schon am vergangenen Montag gab es erneut Versuche, Journalisten einzuschüchtern.","mdr","http://www.mdr.de/sachsen/demonstrationen-plauen-sebnitz100.html","","","","Sachsen","Kundgebung/Demo","Feature"
"9.88172294774","49.7842622971","Point","Höchberg","04.10.2015","Unbekannte haben am Wochenende Hakenkreuze und SS-Runen auf die Fassade einer geplanten Asylunterkunft gesprüht.","Polizeipräsidium Unterfranken","http://www.wuerzburgerleben.de/2015/10/06/hakenkreuze-an-mainlandhalle/","","","","Bayern","Sonstige Angriffe auf Unterkünfte","Feature"
"12.0797365185","51.0582001811","Point","Kretzschau","04.10.2015","In Kretzschau demonstrierten am Sonntag etwa 200 Personen gegen die geplante Unterbringung von 200 Asylsuchenden. Der rechten Kundgebung stellten sich etwa 110 Menschen unter dem Motto ""Fremde brauchen Freunde"" entgegen.","Mitteldeutsche Zeitung","http://www.mz-web.de/zeitz/initiative--fremde-brauchen-freunde---rund-110-teilnehmer-demonstrieren-in-kretzschau,20641144,32080088.html","","","","Sachsen-Anhalt","Kundgebung/Demo","Feature"
"12.1351439347","50.4959693188","Point","Plauen","04.10.2015","In Plauen nahmen etwa 5000 Menschen an einer Demonstration der Gruppierung ""Wir sind Deutschland"" teil. Mehrere Redner, darunter ein ehemaliger Chef der Bundespolizei Klingenthal, forderten ein verschärftes Asylgesetz.","mdr","http://www.mdr.de/sachsen/demonstrationen-plauen-sebnitz100.html","","","","Sachsen","Kundgebung/Demo","Feature"
"7.67426023569","51.2989804379","Point","Altena","03.10.2015","In Altena hat es vermutlich einen rassistich motivierten Brandanschlag auf ein Wohnhaus für Asylsuchende gegeben. Nur einen Tag, nachdem sieben Flüchtlinge aus Syrien in ein zuvor leer stehendes Wohnhaus gezogen waren, legten bislang noch unbekannte Täter Feuer unterm Dach. Der oder die unbekannten Täter verteilten an zwei Stellen des Dachstuhls Brandbeschleuniger. Besuchern fiel der Qualmgeruch auf, als sie die gerade eingetroffenen Flüchtlinge begrüßen wollten.","WDR","http://www1.wdr.de/studio/siegen/themadestages/brand-altena-fluechtlinge-100.html","","","","Nordrhein-Westfalen","Brandanschlag","Feature"
